data,conta,account_id,campaign_id,campaign_name,adset_id,adset_name,gasto,impressoes,alcance,frequencia,cpm,cliques_link,ctr_link,ctr_todos,cpc_link,conversas,custo_conversa,status_atual,orcamento_diario_atual
2026-07-25,c 02,1016004138069912,120253141969930281,[E3] [MKUKER] [AFS] [F3] [BRENDA MTHETHWA] [BRUNA ALVES],120253141970000281,[AFS] [F3] [BRENDA MTHETHWA] V1,0.63,417,403,1.0347,1.51,26,6.235,6.4748,0.0242,32,0.0197,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253141969930281,[E3] [MKUKER] [AFS] [F3] [BRENDA MTHETHWA] [BRUNA ALVES],120253142005590281,[AFS] [F3] [BRENDA MTHETHWA] V2,0.63,300,295,1.0169,2.1,30,10,12.6667,0.021,22,0.0286,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253141969930281,[E3] [MKUKER] [AFS] [F3] [BRENDA MTHETHWA] [BRUNA ALVES],120253142011070281,[AFS] [F3] [BRENDA MTHETHWA] V3,0.58,382,379,1.0079,1.52,46,12.0419,14.3979,0.0126,55,0.0105,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253141969930281,[E3] [MKUKER] [AFS] [F3] [BRENDA MTHETHWA] [BRUNA ALVES],120253142016080281,[AFS] [F3] [BRENDA MTHETHWA] V4,0.6,340,340,1,1.76,17,5,9.7059,0.0353,36,0.0167,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253141969930281,[E3] [MKUKER] [AFS] [F3] [BRENDA MTHETHWA] [BRUNA ALVES],120253142027880281,[AFS] [F3] [BRENDA MTHETHWA] V5,0.67,748,743,1.0067,0.9,34,4.5455,5.4813,0.0197,45,0.0149,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253141969930281,[E3] [MKUKER] [AFS] [F3] [BRENDA MTHETHWA] [BRUNA ALVES],120253142036410281,[AFS] [F3] [BRENDA MTHETHWA] V6,0.61,321,310,1.0355,1.9,30,9.3458,13.0841,0.0203,26,0.0235,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253142123820281,[E3] [MKUKER] [AFS] [F3] [CHARMAINE MABUZA] [BRUNA ALVES],120253142282790281,[AFS] [F3] [CHARMAINE MABUZA] V2,0.75,369,356,1.0365,2.03,18,4.878,6.2331,0.0417,29,0.0259,PAUSED,1
2026-07-25,c 02,1016004138069912,120253142123820281,[E3] [MKUKER] [AFS] [F3] [CHARMAINE MABUZA] [BRUNA ALVES],120253142290360281,[AFS] [F3] [CHARMAINE MABUZA] V3,0.61,314,314,1,1.94,17,5.414,7.0064,0.0359,27,0.0226,PAUSED,1
2026-07-25,c 02,1016004138069912,120253142123820281,[E3] [MKUKER] [AFS] [F3] [CHARMAINE MABUZA] [BRUNA ALVES],120253142297110281,[AFS] [F3] [CHARMAINE MABUZA] V4,1.2,627,627,1,1.91,23,3.6683,7.496,0.0522,30,0.04,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253142123820281,[E3] [MKUKER] [AFS] [F3] [CHARMAINE MABUZA] [BRUNA ALVES],120253142301540281,[AFS] [F3] [CHARMAINE MABUZA] V5,0.66,609,600,1.015,1.08,29,4.7619,6.0755,0.0228,41,0.0161,PAUSED,1
2026-07-25,c 02,1016004138069912,120253142123820281,[E3] [MKUKER] [AFS] [F3] [CHARMAINE MABUZA] [BRUNA ALVES],120253142306480281,[AFS] [F3] [CHARMAINE MABUZA] V6,1.12,576,572,1.007,1.94,69,11.9792,15.4514,0.0162,60,0.0187,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253143558060281,[E2] [MKUKER] [AFS] [F3] [NOMSA KHUMALO] [LARISSA GOMES],120253143558110281,[AFS] [F3] [AKOSUA MENSAH] V1,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253167383820281,[E4] [MKUKER] [AFS] [F3] [AMANDA MHLONGO] [FREYA],120253167383880281,[AFS] [F3] [AMANDA MHLONGO] V1,1.07,1306,1275,1.0243,0.82,135,10.3369,10.7198,0.0079,147,0.0073,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253167383820281,[E4] [MKUKER] [AFS] [F3] [AMANDA MHLONGO] [FREYA],120253167420410281,[AFS] [F3] [AMANDA MHLONGO] V2,0.63,269,265,1.0151,2.34,13,4.8327,5.948,0.0485,20,0.0315,PAUSED,1
2026-07-25,c 02,1016004138069912,120253167383820281,[E4] [MKUKER] [AFS] [F3] [AMANDA MHLONGO] [FREYA],120253167424590281,[AFS] [F3] [AMANDA MHLONGO] V3,0.53,258,255,1.0118,2.05,19,7.3643,14.7287,0.0279,38,0.0139,PAUSED,1
2026-07-25,c 02,1016004138069912,120253167383820281,[E4] [MKUKER] [AFS] [F3] [AMANDA MHLONGO] [FREYA],120253167426990281,[AFS] [F3] [AMANDA MHLONGO] V4,0.59,272,271,1.0037,2.17,37,13.6029,18.75,0.0159,33,0.0179,PAUSED,1
2026-07-25,c 02,1016004138069912,120253167383820281,[E4] [MKUKER] [AFS] [F3] [AMANDA MHLONGO] [FREYA],120253167433710281,[AFS] [F3] [AMANDA MHLONGO] V5,0.65,310,302,1.0265,2.1,27,8.7097,13.2258,0.0241,23,0.0283,PAUSED,1
2026-07-25,c 02,1016004138069912,120253167383820281,[E4] [MKUKER] [AFS] [F3] [AMANDA MHLONGO] [FREYA],120253167436950281,[AFS] [F3] [AMANDA MHLONGO] V6,0.76,433,433,1,1.76,14,3.2333,3.9261,0.0543,20,0.038,PAUSED,1
2026-07-25,c 02,1016004138069912,120253167453110281,[E4] [MKUKER] [AFS] [F3] [THULISILE MDLULI] [FREYA],120253167453190281,[AFS] [F3] [THULISILE MDLULI] V1,0.68,307,307,1,2.21,21,6.8404,12.0521,0.0324,31,0.0219,,
2026-07-25,c 02,1016004138069912,120253167453110281,[E4] [MKUKER] [AFS] [F3] [THULISILE MDLULI] [FREYA],120253167657030281,[AFS] [F3] [THULISILE MDLULI] V2,0.55,411,407,1.0098,1.34,52,12.6521,18.0049,0.0106,55,0.01,,
2026-07-25,c 02,1016004138069912,120253167453110281,[E4] [MKUKER] [AFS] [F3] [THULISILE MDLULI] [FREYA],120253167666800281,[AFS] [F3] [THULISILE MDLULI] V3,0.54,352,347,1.0144,1.53,25,7.1023,12.5,0.0216,48,0.0113,,
2026-07-25,c 02,1016004138069912,120253167453110281,[E4] [MKUKER] [AFS] [F3] [THULISILE MDLULI] [FREYA],120253167671240281,[AFS] [F3] [THULISILE MDLULI] V4,0.62,301,301,1,2.06,35,11.6279,20.2658,0.0177,37,0.0168,,
2026-07-25,c 02,1016004138069912,120253167453110281,[E4] [MKUKER] [AFS] [F3] [THULISILE MDLULI] [FREYA],120253167676340281,[AFS] [F3] [THULISILE MDLULI] V5,0.56,150,147,1.0204,3.73,19,12.6667,20.6667,0.0295,32,0.0175,,
2026-07-25,c 02,1016004138069912,120253167453110281,[E4] [MKUKER] [AFS] [F3] [THULISILE MDLULI] [FREYA],120253167681590281,[AFS] [F3] [THULISILE MDLULI] V6,1.02,419,414,1.0121,2.43,30,7.1599,14.7971,0.034,44,0.0232,,
2026-07-25,c 02,1016004138069912,120253167773160281,[E4] [MKUKER] [AFS] [F3] [SAMANTHA MAKHANYA] [FREYA],120253167944440281,[AFS] [F3] [SAMANTHA MAKHANYA] V2,0.53,368,357,1.0308,1.44,33,8.9674,9.7826,0.0161,28,0.0189,PAUSED,1
2026-07-25,c 02,1016004138069912,120253167773160281,[E4] [MKUKER] [AFS] [F3] [SAMANTHA MAKHANYA] [FREYA],120253167947120281,[AFS] [F3] [SAMANTHA MAKHANYA] V3,1.08,545,538,1.013,1.98,35,6.422,9.3578,0.0309,46,0.0235,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253167773160281,[E4] [MKUKER] [AFS] [F3] [SAMANTHA MAKHANYA] [FREYA],120253167949790281,[AFS] [F3] [SAMANTHA MAKHANYA] V4,1.04,454,446,1.0179,2.29,29,6.3877,10.5727,0.0359,37,0.0281,PAUSED,1
2026-07-25,c 02,1016004138069912,120253167773160281,[E4] [MKUKER] [AFS] [F3] [SAMANTHA MAKHANYA] [FREYA],120253167954350281,[AFS] [F3] [SAMANTHA MAKHANYA] V5,0.95,610,593,1.0287,1.56,107,17.541,23.6066,0.0089,71,0.0134,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253167773160281,[E4] [MKUKER] [AFS] [F3] [SAMANTHA MAKHANYA] [FREYA],120253167956510281,[AFS] [F3] [SAMANTHA MAKHANYA] V6,0.9,537,537,1,1.68,66,12.2905,20.4842,0.0136,71,0.0127,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253168223660281,[E5] [MKUKER] [AFS] [F3] [RONKE LAWAL] [FREYA],120253168223720281,[AFS] [F3] [RONKE LAWAL] V1,0.69,333,329,1.0122,2.07,17,5.1051,6.6066,0.0406,23,0.03,PAUSED,1
2026-07-25,c 02,1016004138069912,120253168223660281,[E5] [MKUKER] [AFS] [F3] [RONKE LAWAL] [FREYA],120253168272260281,[AFS] [F3] [RONKE LAWAL] V2,0.68,288,285,1.0105,2.36,12,4.1667,5.5556,0.0567,17,0.04,PAUSED,1
2026-07-25,c 02,1016004138069912,120253168223660281,[E5] [MKUKER] [AFS] [F3] [RONKE LAWAL] [FREYA],120253168276010281,[AFS] [F3] [RONKE LAWAL] V3,1.07,359,359,1,2.98,15,4.1783,5.8496,0.0713,19,0.0563,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253168223660281,[E5] [MKUKER] [AFS] [F3] [RONKE LAWAL] [FREYA],120253168279700281,[AFS] [F3] [RONKE LAWAL] V4,1.19,642,639,1.0047,1.85,38,5.919,7.0093,0.0313,58,0.0205,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253168223660281,[E5] [MKUKER] [AFS] [F3] [RONKE LAWAL] [FREYA],120253168282030281,[AFS] [F3] [RONKE LAWAL] V5,0.66,249,247,1.0081,2.65,12,4.8193,6.4257,0.055,15,0.044,PAUSED,1
2026-07-25,c 02,1016004138069912,120253168223660281,[E5] [MKUKER] [AFS] [F3] [RONKE LAWAL] [FREYA],120253168285770281,[AFS] [F3] [RONKE LAWAL] V6,0.64,164,164,1,3.9,11,6.7073,7.3171,0.0582,16,0.04,PAUSED,1
2026-07-25,c 02,1016004138069912,120253168354220281,[E5] [MKUKER] [AFS] [F3] [SIMI AFOLAYAN] [FREYA],120253168354310281,[AFS] [F3] [SIMI AFOLAYAN] V1,0.65,280,276,1.0145,2.32,15,5.3571,6.0714,0.0433,12,0.0542,PAUSED,1
2026-07-25,c 02,1016004138069912,120253168354220281,[E5] [MKUKER] [AFS] [F3] [SIMI AFOLAYAN] [FREYA],120253168393840281,[AFS] [F3] [SIMI AFOLAYAN] V2,0.63,230,230,1,2.74,22,9.5652,11.3043,0.0286,24,0.0262,PAUSED,1
2026-07-25,c 02,1016004138069912,120253168354220281,[E5] [MKUKER] [AFS] [F3] [SIMI AFOLAYAN] [FREYA],120253168397070281,[AFS] [F3] [SIMI AFOLAYAN] V3,0.68,292,292,1,2.33,21,7.1918,8.2192,0.0324,18,0.0378,PAUSED,1
2026-07-25,c 02,1016004138069912,120253168354220281,[E5] [MKUKER] [AFS] [F3] [SIMI AFOLAYAN] [FREYA],120253168399990281,[AFS] [F3] [SIMI AFOLAYAN] V4,1.15,1055,1023,1.0313,1.09,66,6.2559,6.7299,0.0174,44,0.0261,PAUSED,1
2026-07-25,c 02,1016004138069912,120253168354220281,[E5] [MKUKER] [AFS] [F3] [SIMI AFOLAYAN] [FREYA],120253168402020281,[AFS] [F3] [SIMI AFOLAYAN] V5,0.65,444,444,1,1.46,22,4.955,5.1802,0.0295,26,0.025,PAUSED,1
2026-07-25,c 02,1016004138069912,120253168354220281,[E5] [MKUKER] [AFS] [F3] [SIMI AFOLAYAN] [FREYA],120253168407870281,[AFS] [F3] [SIMI AFOLAYAN] V6,0.78,312,312,1,2.5,36,11.5385,15.7051,0.0217,41,0.019,PAUSED,1
2026-07-25,c 02,1016004138069912,120253168447820281,[E5] [MKUKER] [AFS] [F3] [OMOTOLA OJO] [FREYA],120253168447900281,[AFS] [F3] [OMOTOLA OJO] V1,0.64,323,323,1,1.98,23,7.1207,9.2879,0.0278,27,0.0237,PAUSED,1
2026-07-25,c 02,1016004138069912,120253168447820281,[E5] [MKUKER] [AFS] [F3] [OMOTOLA OJO] [FREYA],120253168472750281,[AFS] [F3] [OMOTOLA OJO] V2,0.68,345,341,1.0117,1.97,20,5.7971,7.5362,0.034,32,0.0213,PAUSED,1
2026-07-25,c 02,1016004138069912,120253168447820281,[E5] [MKUKER] [AFS] [F3] [OMOTOLA OJO] [FREYA],120253168474870281,[AFS] [F3] [OMOTOLA OJO] V3,0.71,284,284,1,2.5,15,5.2817,8.8028,0.0473,23,0.0309,PAUSED,1
2026-07-25,c 02,1016004138069912,120253168447820281,[E5] [MKUKER] [AFS] [F3] [OMOTOLA OJO] [FREYA],120253168478000281,[AFS] [F3] [OMOTOLA OJO] V4,1.16,571,564,1.0124,2.03,52,9.1068,12.2592,0.0223,36,0.0322,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253168447820281,[E5] [MKUKER] [AFS] [F3] [OMOTOLA OJO] [FREYA],120253168484450281,[AFS] [F3] [OMOTOLA OJO] V5,0.69,249,245,1.0163,2.77,15,6.0241,9.6386,0.046,14,0.0493,PAUSED,1
2026-07-25,c 02,1016004138069912,120253168447820281,[E5] [MKUKER] [AFS] [F3] [OMOTOLA OJO] [FREYA],120253168488310281,[AFS] [F3] [OMOTOLA OJO] V6,0.66,441,433,1.0185,1.5,20,4.5351,7.2562,0.033,13,0.0508,PAUSED,1
2026-07-25,c 02,1016004138069912,120253224542110281,[E3] [MKUKER] [AFS] [F3] [FERNANDA RIOS] [BRUNA ALVES],120253224542190281,[AFS] [F3] [FERNANDA RIOS] V1,1.05,616,616,1,1.7,41,6.6558,9.4156,0.0256,47,0.0223,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253224542110281,[E3] [MKUKER] [AFS] [F3] [FERNANDA RIOS] [BRUNA ALVES],120253224671810281,[AFS] [F3] [FERNANDA RIOS] V2,0.41,256,252,1.0159,1.6,24,9.375,10.5469,0.0171,25,0.0164,PAUSED,1
2026-07-25,c 02,1016004138069912,120253224542110281,[E3] [MKUKER] [AFS] [F3] [FERNANDA RIOS] [BRUNA ALVES],120253224676330281,[AFS] [F3] [FERNANDA RIOS] V3,0.48,145,144,1.0069,3.31,17,11.7241,14.4828,0.0282,20,0.024,PAUSED,1
2026-07-25,c 02,1016004138069912,120253224542110281,[E3] [MKUKER] [AFS] [F3] [FERNANDA RIOS] [BRUNA ALVES],120253224685120281,[AFS] [F3] [FERNANDA RIOS] V4,0.52,328,313,1.0479,1.59,25,7.622,9.7561,0.0208,19,0.0274,PAUSED,1
2026-07-25,c 02,1016004138069912,120253224542110281,[E3] [MKUKER] [AFS] [F3] [FERNANDA RIOS] [BRUNA ALVES],120253224700400281,[AFS] [F3] [FERNANDA RIOS] V5,0.52,343,338,1.0148,1.52,14,4.0816,5.5394,0.0371,14,0.0371,PAUSED,1
2026-07-25,c 02,1016004138069912,120253224542110281,[E3] [MKUKER] [AFS] [F3] [FERNANDA RIOS] [BRUNA ALVES],120253224723160281,[AFS] [F3] [FERNANDA RIOS] V6,0.52,283,280,1.0107,1.84,17,6.0071,9.1873,0.0306,24,0.0217,PAUSED,1
2026-07-25,c 02,1016004138069912,120253224769080281,[E3] [MKUKER] [AFS] [F3] [Ngozi Anozie] [BRUNA ALVES],120253224769150281,[AFS] [F3] [Ngozi Anozie] V1,0.56,522,520,1.0038,1.07,31,5.9387,7.2797,0.0181,38,0.0147,PAUSED,1
2026-07-25,c 02,1016004138069912,120253224769080281,[E3] [MKUKER] [AFS] [F3] [Ngozi Anozie] [BRUNA ALVES],120253224960730281,[AFS] [F3] [Ngozi Anozie] V2,0.83,1223,1214,1.0074,0.68,152,12.4285,12.7555,0.0055,178,0.0047,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253224769080281,[E3] [MKUKER] [AFS] [F3] [Ngozi Anozie] [BRUNA ALVES],120253224978560281,[AFS] [F3] [Ngozi Anozie] V3,0.47,249,247,1.0081,1.89,12,4.8193,9.6386,0.0392,17,0.0276,PAUSED,1
2026-07-25,c 02,1016004138069912,120253224769080281,[E3] [MKUKER] [AFS] [F3] [Ngozi Anozie] [BRUNA ALVES],120253224985020281,[AFS] [F3] [Ngozi Anozie] V4,0.67,391,389,1.0051,1.71,32,8.1841,9.9744,0.0209,36,0.0186,PAUSED,1
2026-07-25,c 02,1016004138069912,120253224769080281,[E3] [MKUKER] [AFS] [F3] [Ngozi Anozie] [BRUNA ALVES],120253224989840281,[AFS] [F3] [Ngozi Anozie] V5,0.61,448,433,1.0346,1.36,27,6.0268,8.9286,0.0226,45,0.0136,PAUSED,1
2026-07-25,c 02,1016004138069912,120253224769080281,[E3] [MKUKER] [AFS] [F3] [Ngozi Anozie] [BRUNA ALVES],120253224997610281,[AFS] [F3] [Ngozi Anozie] V6,0.62,270,268,1.0075,2.3,15,5.5556,8.5185,0.0413,22,0.0282,PAUSED,1
2026-07-25,c 02,1016004138069912,120253225009810281,[E3] [MKUKER] [AFS] [F3] [Michelle Ndlovu] [BRUNA ALVES],120253225009820281,[AFS] [F3] [Michelle Ndlovu] V1,0.97,377,372,1.0134,2.57,31,8.2228,13.7931,0.0313,48,0.0202,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253225009810281,[E3] [MKUKER] [AFS] [F3] [Michelle Ndlovu] [BRUNA ALVES],120253225026480281,[AFS] [F3] [Michelle Ndlovu] V2,1.1,870,870,1,1.26,76,8.7356,9.5402,0.0145,66,0.0167,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253225009810281,[E3] [MKUKER] [AFS] [F3] [Michelle Ndlovu] [BRUNA ALVES],120253225029450281,[AFS] [F3] [Michelle Ndlovu] V3,0.97,744,738,1.0081,1.3,43,5.7796,7.3925,0.0226,30,0.0323,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253225009810281,[E3] [MKUKER] [AFS] [F3] [Michelle Ndlovu] [BRUNA ALVES],120253225032160281,[AFS] [F3] [Michelle Ndlovu] V4,0.51,350,350,1,1.46,37,10.5714,11.7143,0.0138,50,0.0102,PAUSED,1
2026-07-25,c 02,1016004138069912,120253225009810281,[E3] [MKUKER] [AFS] [F3] [Michelle Ndlovu] [BRUNA ALVES],120253225035240281,[AFS] [F3] [Michelle Ndlovu] V5,0.48,295,295,1,1.63,13,4.4068,6.4407,0.0369,25,0.0192,PAUSED,1
2026-07-25,c 02,1016004138069912,120253225009810281,[E3] [MKUKER] [AFS] [F3] [Michelle Ndlovu] [BRUNA ALVES],120253225038370281,[AFS] [F3] [Michelle Ndlovu] V6,1.08,826,825,1.0012,1.31,46,5.569,6.6586,0.0235,42,0.0257,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253225073650281,[E5] [MKUKER] [AFS] [F3] [Candice Mhlongo] [LUARA],120253225073690281,[AFS] [F3] [Candice Mhlongo] V1,1.02,524,502,1.0438,1.95,58,11.0687,15.6489,0.0176,48,0.0213,PAUSED,1
2026-07-25,c 02,1016004138069912,120253225073650281,[E5] [MKUKER] [AFS] [F3] [Candice Mhlongo] [LUARA],120253225087760281,[AFS] [F3] [Candice Mhlongo] V2,1.01,493,493,1,2.05,45,9.1278,15.4158,0.0224,58,0.0174,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253225073650281,[E5] [MKUKER] [AFS] [F3] [Candice Mhlongo] [LUARA],120253225101570281,[AFS] [F3] [Candice Mhlongo] V3,0.52,344,337,1.0208,1.51,22,6.3953,10.4651,0.0236,22,0.0236,PAUSED,1
2026-07-25,c 02,1016004138069912,120253225073650281,[E5] [MKUKER] [AFS] [F3] [Candice Mhlongo] [LUARA],120253225111400281,[AFS] [F3] [Candice Mhlongo] V4,1.06,808,808,1,1.31,59,7.302,9.901,0.018,71,0.0149,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253225073650281,[E5] [MKUKER] [AFS] [F3] [Candice Mhlongo] [LUARA],120253225135180281,[AFS] [F3] [Candice Mhlongo] V5,1.13,719,707,1.017,1.57,77,10.7093,13.491,0.0147,72,0.0157,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253225073650281,[E5] [MKUKER] [AFS] [F3] [Candice Mhlongo] [LUARA],120253225169560281,[AFS] [F3] [Candice Mhlongo] V6,0.52,238,237,1.0042,2.18,11,4.6218,10.5042,0.0473,20,0.026,PAUSED,1
2026-07-25,c 02,1016004138069912,120253225329830281,[E5] [MKUKER] [AFS] [F3] [Nokuthula Hadebe] [LUARA],120253225329900281,[AFS] [F3] [Nokuthula Hadebe] V1,0.63,352,348,1.0115,1.79,43,12.2159,17.0455,0.0147,36,0.0175,PAUSED,1
2026-07-25,c 02,1016004138069912,120253225329830281,[E5] [MKUKER] [AFS] [F3] [Nokuthula Hadebe] [LUARA],120253225450210281,[AFS] [F3] [Nokuthula Hadebe] V2,0.69,417,409,1.0196,1.65,41,9.8321,12.9496,0.0168,38,0.0182,PAUSED,1
2026-07-25,c 02,1016004138069912,120253225329830281,[E5] [MKUKER] [AFS] [F3] [Nokuthula Hadebe] [LUARA],120253225501180281,[AFS] [F3] [Nokuthula Hadebe] V3,0.99,745,745,1,1.33,136,18.255,24.8322,0.0073,111,0.0089,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253225329830281,[E5] [MKUKER] [AFS] [F3] [Nokuthula Hadebe] [LUARA],120253225541760281,[AFS] [F3] [Nokuthula Hadebe] V4,0.76,386,373,1.0349,1.97,46,11.9171,18.3938,0.0165,49,0.0155,PAUSED,1
2026-07-25,c 02,1016004138069912,120253225329830281,[E5] [MKUKER] [AFS] [F3] [Nokuthula Hadebe] [LUARA],120253225586410281,[AFS] [F3] [Nokuthula Hadebe] V5,1.01,743,743,1,1.36,51,6.8641,10.0942,0.0198,66,0.0153,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253225329830281,[E5] [MKUKER] [AFS] [F3] [Nokuthula Hadebe] [LUARA],120253225638960281,[AFS] [F3] [Nokuthula Hadebe] V6,1.06,728,724,1.0055,1.46,73,10.0275,15.9341,0.0145,82,0.0129,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253225795550281,[E5] [MKUKER] [AFS] [F3] [Tebogo Mokoena] [LUARA],120253225795580281,[AFS] [F3] [Tebogo Mokoena] V1,0.64,610,603,1.0116,1.05,159,26.0656,32.623,0.004,165,0.0039,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253225795550281,[E5] [MKUKER] [AFS] [F3] [Tebogo Mokoena] [LUARA],120253225872080281,[AFS] [F3] [Tebogo Mokoena] V2,1,1126,1126,1,0.89,96,8.5258,10.1243,0.0104,107,0.0093,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253225795550281,[E5] [MKUKER] [AFS] [F3] [Tebogo Mokoena] [LUARA],120253225880820281,[AFS] [F3] [Tebogo Mokoena] V3,1.06,764,759,1.0066,1.39,55,7.199,10.4712,0.0193,83,0.0128,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253225795550281,[E5] [MKUKER] [AFS] [F3] [Tebogo Mokoena] [LUARA],120253225889030281,[AFS] [F3] [Tebogo Mokoena] V4,0.68,561,561,1,1.21,51,9.0909,11.4082,0.0133,52,0.0131,PAUSED,1
2026-07-25,c 02,1016004138069912,120253225795550281,[E5] [MKUKER] [AFS] [F3] [Tebogo Mokoena] [LUARA],120253225931950281,[AFS] [F3] [Tebogo Mokoena] V5,0.76,679,679,1,1.12,102,15.0221,18.9985,0.0075,92,0.0083,CAMPAIGN_PAUSED,1
2026-07-25,c 02,1016004138069912,120253225795550281,[E5] [MKUKER] [AFS] [F3] [Tebogo Mokoena] [LUARA],120253226001460281,[AFS] [F3] [Tebogo Mokoena] V6,0.98,656,650,1.0092,1.49,130,19.8171,22.7134,0.0075,79,0.0124,CAMPAIGN_PAUSED,1
2026-07-26,C 01,1558358552479442,120247357080990278,[E1] [MKUKER] [AFS] [F3] [AMARA OKAFOR] [ISABELA RIBEIRO],120247357080930278,[AFS] [F3] [AMARA OKAFOR] V1,0,0,0,0,,0,,,,4,0,PAUSED,1
2026-07-26,C 01,1558358552479442,120247357080990278,[E1] [MKUKER] [AFS] [F3] [AMARA OKAFOR] [ISABELA RIBEIRO],120247357080980278,[AFS] [F3] [AMARA OKAFOR] V5,1.02,480,469,1.0235,2.13,46,9.5833,15.8333,0.0222,55,0.0185,PAUSED,1
2026-07-26,C 01,1558358552479442,120247357080990278,[E1] [MKUKER] [AFS] [F3] [AMARA OKAFOR] [ISABELA RIBEIRO],120247357081010278,[AFS] [F3] [AMARA OKAFOR] V6,1.11,666,666,1,1.67,107,16.0661,22.0721,0.0104,80,0.0139,CAMPAIGN_PAUSED,1
2026-07-26,C 01,1558358552479442,120247357080990278,[E1] [MKUKER] [AFS] [F3] [AMARA OKAFOR] [ISABELA RIBEIRO],120247357081030278,[AFS] [F3] [AMARA OKAFOR] V3,1.09,787,772,1.0194,1.39,71,9.0216,13.2147,0.0154,94,0.0116,PAUSED,1
2026-07-26,C 01,1558358552479442,120247357080990278,[E1] [MKUKER] [AFS] [F3] [AMARA OKAFOR] [ISABELA RIBEIRO],120247357081040278,[AFS] [F3] [AMARA OKAFOR] V2,0.96,623,617,1.0097,1.54,46,7.3836,12.5201,0.0209,54,0.0178,PAUSED,1
2026-07-26,C 01,1558358552479442,120247357080990278,[E1] [MKUKER] [AFS] [F3] [AMARA OKAFOR] [ISABELA RIBEIRO],120247357081050278,[AFS] [F3] [AMARA OKAFOR] V4,1.01,639,639,1,1.58,30,4.6948,5.4773,0.0337,48,0.021,PAUSED,1
2026-07-26,C 01,1558358552479442,120247357456980278,[E1] [MKUKER] [AFS] [F3] [ZOLA DLAMINI] [ISABELA RIBEIRO],120247357457050278,[AFS] [F3] [ZOLA DLAMINI] V4,1.1,788,762,1.0341,1.4,46,5.8376,7.4873,0.0239,62,0.0177,CAMPAIGN_PAUSED,1
2026-07-26,C 01,1558358552479442,120247357456980278,[E1] [MKUKER] [AFS] [F3] [ZOLA DLAMINI] [ISABELA RIBEIRO],120247357457060278,[AFS] [F3] [ZOLA DLAMINI] V2,0,0,0,0,,0,,,,11,0,PAUSED,1
2026-07-26,C 01,1558358552479442,120247357456980278,[E1] [MKUKER] [AFS] [F3] [ZOLA DLAMINI] [ISABELA RIBEIRO],120247357457070278,[AFS] [F3] [ZOLA DLAMINI] V3,1.09,784,784,1,1.39,84,10.7143,18.2398,0.013,98,0.0111,CAMPAIGN_PAUSED,1
2026-07-26,C 01,1558358552479442,120247357456980278,[E1] [MKUKER] [AFS] [F3] [ZOLA DLAMINI] [ISABELA RIBEIRO],120247357457080278,[AFS] [F3] [ZOLA DLAMINI] V5,1.12,531,525,1.0114,2.11,60,11.2994,23.1638,0.0187,70,0.016,PAUSED,1
2026-07-26,C 01,1558358552479442,120247357456980278,[E1] [MKUKER] [AFS] [F3] [ZOLA DLAMINI] [ISABELA RIBEIRO],120247357457090278,[AFS] [F3] [ZOLA DLAMINI]V6,1.07,723,682,1.0601,1.48,142,19.6404,25.8645,0.0075,122,0.0088,CAMPAIGN_PAUSED,1
